comment,label
아 진짜 옆에서 다 해주고 싶었음 깻잎 차이로 tv 지켜낸 것  웃겨서 죽는줄 ㅋㅋ,0
이쁜데 나 이쁘다~!! 이게 없어좋다.너무 이쁜척해도 별로거든~ 어제 넘 재밌게봤어요^^,0
너무이뻐요.혼자살지만 내실있게 행복하게 사는거같아서보기좋았어요.부러웠답니다~~^^더 좋은작품으로 빨리만나요~♡,0
진짜 스쿠터 타고 어어오...? 하면서 넘어질 때 빵 터짐 ㅋㅋㅋㅋㅋㅋㅋㅋ 그 표정이 정말 하찮고 너무 귀여워서 ㅋㅋㅋㅋㅋ 아... 증말 눈물 찔끔했다...,0
웃음소리가 좋아ㅋㅋㅋ,0
요즘 예능 치트키임...ㅋㅋ,0
아 진짜 방송 보는데 너무 재밌었어요 특히 스쿠터에서 넘어지는 장면에서 깜짝 놀라면서도 언니 그 다음에 이어지는 언니 표정 때문에 웃었네요 편안하면서도 재밌게 웃으면서 봤어요 허당끼가 나올 때마다 얼마나 재밌었는지 항상 응원해요!,0
드라마 동백꽃 필 무렵 참 재미있었어요  연기도 정말 재밌게 봤는데 나 혼자 산다에서도 너무 재밌었어요 앞으로도 좋은 활동 기대할게요 응원할게요 행복하세요,0
요즘 이거 재밌던데...,0
자주 나와주세요~!,0
최고,0
진짜요? 언제요?  ㅋㅋㅋ 귀요미,0
남매 케미도 한번 보고싶다ㅋㅋ 손 엄청가는둘 엄청 재밌을듯,0
한국의 오드리 햅번 아니냐.,0
차기작 기대하고있을께?,0
미모가 나날이 리즈 찍는거 같다.  물들어 올때 노 젓는다고 예능한번 나가보자. 아는형님 한번 가자~!,0
나이먹우면서 더 이뻐지네,0
멋져~~~이쁘다,0
존예 여신,0
다음엔 대상 ㄱㄱ,0
사랑스러운 언제봐도?,0
광고 이쁘더라. 스모키 화장 진짜 예뻤음,0
앨리스  너무이쁘다  사구싶은색이 품절이던데 빨리 드라마로 오래보고싶다 언제쯤 촬영하나,0
누가 뭐래도 내눈에는 넘넘 예뽀??,0
기럭지 봐 길다~,0
근데 대중들한테 인기쩔고 핫하긴 한가보다. 몇년째 사람들이 이렇게 증명을 해주니...,0
독보적인 미모여 넘사벽 미모 수지대한민국에서 가장 아름다운듯 10년넘게 원탑인이유 드라마 영화 많이찍자 ♥♥♥♥♥,0
어떻게 하고 있어도 이쁘넹~~,0
올해도 대박나자,0
뭘해도 넘 예쁘고 좋아!심성 착하고 바른 너를 늘 응원할께~^^,0
최고의 인성과 미모에요 여자지만 멋있다 생각합니다. 점점 멋져지길 기대해요~~!!,0
아름답고 연기좋고 차기작들도 너무 기대,0
늘 빛나는 사람 너무 이쁘다 매일 보고싶은데..아프지말고 건강 잘 챙기면서 열일 해주길..화이팅,0
노래는 안하나 노래 좋던데,0
진짜 예쁜듯. 열심히 하다보면 더 좋은날이 올듯. 항상 홧팅~!!,0
와..이목구비..진짜 이쁘다,0
진심 20대 배우중 제일예쁜듯ㅠㅠ,0
영화랑 드라마 기다릴께요~화이팅!!^^,0
참 이뻐^^ 밝은 에너지는 너무 조앙♡,0
너무 아름답다..,0
멋있는 여배우로 성장하시길~~~~~~^^,0
항상 건강 잘 챙기고 올해도 열일 화이팅 좋은 작품에서 많이 보고싶다,0
빨리 드라마에서 또 보고싶당??????,0
얼굴만 이쁜게아니라서 더좋아함,0
올한해도 좋은일만 생겼으면좋겠다,0
너무이쁨. 말한마디 한마디가 진정성있어서 가슴을 파고듬! 2부 언제 기다리나..,0
오래오래 천천히 우리 같이 친구처럼 살아갑시다~,0
고운마음 변치말고 좋은사람들만  많이 만나서 꽃길만걸으세요!,0
다큐 보는데 시간이 순식간에 지나갔어요ㅠㅠ 다음주 목요일 언제 와요?ㅠㅠ,0
이분은 진짜다.불과 한달전까지 평범하게 살았는데 인터뷰할때 저 고급진 표현과 자기주관 철학이 그냥 몸에 베어있는거쟎아.누가 시켜서 하라는대로 하는게 어니고.어릴때 교육을 엄청 잘받으신듯,0
계획햇던 일에 몇년째 실패를 하고 좌절했었어요... 나를 비난하는 사람들...힘들어하는 가족들...우울증이 심하게 오더라구요...자살을 결심한적도 있었는데...제때 병원에 실려가서 살았어요...그런 저라서 이 분을 좋아할수 밖에 없는거 같아요...이 분 보면서 참 많이 깨달아요...나만 그런건 아닐거라 생각해요...요즘들어 실패와 비난속에 삶을 포기하는 젊은이들이 얼마나 많은지...비슷한 일을 겪어도 절망하지 않고 자존감을 갖고 꾿꾿하게 지키며 열심히 살아온 이 사람...이제 꽃길 걷는 일만 남았어요...응원합니다...,0
"이 사람이 왜 성공했는지 다큐를 보면서 알았다. 성품도 훌륭하고, 성실하고, 열정도 있고, 긍정적인 마인드, 자기 인생 철학이 뚜렷한 분이더라.외유내강형",0
자기 색깔은 강하나 천성이 착하고자기 주장은 확고하나 생각은 바른..진짜 젠틀맨!!,0
얘기를 하는데 여러번 뒤통수 맞은 느낌. 망할권리! 가 나에게도 있다. 라니.... 그 깊이있는 통찰에 존경을.,0
자존감 높고 외유내강 스타일.온유한데 카리스마 있는 매력적인 성격.,0
중년들의 희망의  아이콘이다. 이 사람을 보며  시들어가는 중년들이 희망을 품게되었다,0
찐 본투비가 왔다. 그의 좋은 생각과 철학이 모든이에게 좋은 영향력으로 끼치길 바란다. 특히 쉽게 망가지고 쉽게 사라지는 연예계 후배들에게 좋은 본보기가 되길 바란다,0
슈가맨에 나올수있도록 용기를주신 진정한팬 찐팬 감사 감사드려요오빠의삶이 바뀌었으면좋겠다고 용기를주신 팬,0
급이다른 스타!!!너무 잘봤어요~^^인터뷰때마다 마인드에 감동받아요♡,0
제가 태어나기도 전에 활동 하셨던 분인데  정말 너무 팬 됐어요...  50대 아저씨가 이렇게 멋있을 수가..!  말한마디 한마디가  너무 이쁘다.  앞으로  꽃길만 걸으시길 ㅠㅠ ?? 좋은 사람들만  함께 하기를 바랍니다,0
세 명이랑 싸운 적도 있대.  ㅎㅎ 천성이 착해서  곧  죽어도  거짓말은  못 해. 이러니  사랑받을 수밖에.  허세뿐인  작자들은 17:1로  싸웠다며 뻔한 거짓말을 할 텐데...,0
이 형님은 진국이다..,0
왜 책을 쓰는지 알겠어요 감성이 참 아름답고 쓰는 어휘 문장들이 남달라요,0
굉장히 솔직하고 따뜻한 사람이네..나도 망할 권리가 있다..예전 내 삶은 재방송이었지만 지금은 생방송..신선하다,0
표현력이 너무 시적이다ㅜ사랑이라는 파도에 숨을 못쉬겠대ㅜ시든 꽃에 물을 주는거 같대ㅜ 감성터짐ㅜ,0
이렇게 바른 가수가 있었던가요? 매일 사건 사고로만 접하던 연예계에서 주변 칭찬이 끊임없는 연예인분 얼마 없는데.. 이런분이 잘 되셨으면 좋겠어요. 말씀도 너무 위트 있으시고 긍정적이시고 한마디한마디가 우리의 예상을 뛰어넘으시네요. 너도 가수냐? 라는 비난에 “저도 망할 권리가 있지않나요?” 라니!,0
이분을 보는순간 빠져들지 않을수없고 알면알수록 더더더 좋아지는사람 축복합니다~,0
어릴때 상처가 많은데도 이렇게 인성이 고우신 비결이 뭘까요.. 당신의 선한 영향력이 멀리 퍼지길..,0
"처음엔 지난날 다르다,낯설다는 이유로 꿈을 이루지못한 젊음에게 안타까운 마음이 들었는데, 알면 알수록 이사람 철학자다.망할 권리라니~!!  내 꿈을 위해 열정을 가지고 시도해볼수있는 권리~ 남의 시선,실패에 대한 두려움 때문에 타협하며 살았던 내 자신에게,또 내 자녀에게 해주고싶은 말이다",0
어둠속을 박박 긁고 있던 저한테 한줄기 빛으로 오셨다고 하면 너무 이상하게 들리시겠죠??그런데 그렇게 밖에 표현할수가 없어서...우연히 팬미팅영상을 *튜브로 봤다가 그날부터 자신도 모르게 제 맘이 달라졌어요.. 언제나 항상 응원하고 감사합니다!,0
"너무 좋은데 적당한 단어가 떠오르지가 않아요. 말솜씨가 기교가 아니라  내면에서 우러나온 진하디진한 진국이라 오랜,세월 묵힌 장맛이잖아요정말 사랑스럽고 아름다운 분이십니다",0
"어릴때도 저리 말을 잘하고 울림이있는 말을했던분인가요?   20대 순정만화 만찢  비주얼,  타의 추종을 불허하는 꽃미남이면서 스타일리쉬한 외모는 수십년지난 지금 아이돌 후려칠정도지만, 잘놀고 잘난덕에 건방끼도 있을  겉모습으로 보이는데, 의외로 넘 겸손하고 생각깊고  사람의 안과 밖  전부 아름다운거같네요.선한 영향력도 끼칠수있는분 .꾸준한 방송 활동 기다릴게요",0
“나도 망할 권리가 있다” 또 하나의 명언이 나왔다. 어른으로서 참 잘 익으셨다.,0
꼴포인트는 30년 연예계 쉬고 있었는데 일할때  프로의 느낌이 나는게 너무 신기함. 의상 회의하는것도 매일 하는 사람처럼 ... 나같으면 지금은 예전같지 않아요 하며 부담스럽고 주눅들었을거 같은데 자신감 넘치고 타인의 칭찬도 네 네 하면서 받아들이는 모습이 자신감있고 이런게 진짜 자존감이다 싶어서 너무 멋있음.,0
양준일이 대세인 이유는 그의 젊은시절 독보적인 스타일과 아우라가 아니라 잡초같이 어떤 시련에서도 견뎌낸 그 모습이 아닐까 싶다 이 시대 사람들이 본받고 싶어하는.. 그의 모습 자체가 힐링이니까 대세인거다,0
언행이 고급지고 기품있어 보는 내내  입벌리고 봤네요 존경하고 사랑합니다  앞으로는 내가 정한 잣대에 못 미치거나 과하면 또라이니 사차원이니 하면서 무시 하지말고 다름을 인정하고 존중하는 우리가 됐으면 합니다 당신의 선한 영향력의 힘은 막강합니다 ♥?,0
카리스마도있으시고 결단력도 있으시고 사랑의파도 막 쳐주시고 감사해요,0
이분진짜 감동인게 엄마도힘든 4학년5년 애들을 일년이나데리고 있으면서 좋은 인성을 심어줬다는게 보면서 울컥하더라 젊은 나이에 그것도 그 아이들이 가장 행복했던기억이라고 얘기한다는것도 참 대단하다 느꼈다,0
대한민국 40대 여성 마음 잡았으면 다 잡은거임. 그 사람들 쉬운 사람들아니야. 인생 살만큼 살아봤고 경험도 많도 사람도 볼줄알고 돈 쓸 능력도 있는 사람들임. 조직력 추진력 경제력 실질적으로 가장 쎈 사람들임,0
"양준일 님 ♡ 양준일 님께서도 메마른저의삶에 물을주고계세요~ 아마 많은분들께서도 그러시지않을까생각됩니다..너무 너무 응원하고싶고, 또 응원하고있습니다.. 늘 감사하게생각하고 이순간을 잊지않을께요..힘들게 와주셔서 너무 감사해요..♡",0
존재하는 것만으로도 선물이되는분,0
말한마디 한마디가 시를 듣는것같아요쟈이오빠 항상 꽃길걸으세용~!!!♡♡♡♡,0
그는 지금 50대에 각광받을 충분한 권리가 있다이미 그의 모든 내면까지도 검증되지 않았던가~~두개의 편에서 두개의 서로다른 언어로 도배되어진  작금의 삭막한 한국사회에서 그의 포용하는 따스한 언어는 보석같이 우리를 파고든다~오래도록 지켜보고 응원할것이다~이 친구를 많이 좋아한다~^^♡,0
인성이 얼마나 믿음직스러웠으면 집을 얻어주고 자식들을 보내서 영어교습을 하게 했을까;;;;;,0
"지인분의 4,5학년 자녀들이 선생님과 함께한 시간을 가장행복했던 시간이었다고 했을 정도면 이분은 그냥 탈인간계가 아닌가싶음",0
반짝인기일지도 모른다고 걱정했지만 그의 진심어린 말과 행동을 보면 그는 오랫동안 아니 영원히 빛나는 별이 될 것이라고 확신해요. 꽃길만 걷기를 빌며… 저도 방송으로 힐링하며 행복했어요. 다음 주 방송에서 어떤 보석같은 말이 쏟아질지 기대됩니다,0
음악은 열정이다ㅡ실패할 자격있다ㅡ감사를 전하고싶다ㅡ아름다운 사람을 어제 발견했다,0
"중도팬으로서 뭐 책까지 사냐 하는 마음이었는데 이 방송 보고 생각이 바뀜. 이분 책은 어느 경전, 자기계발서 못지 않는 울림을 줄듯",0
똑똑해야 말을잘하는시대는 지난것같다. 인성이 좋아야 이런멘트를 할수있는거구나싶다.,0
와~~~ 시든꽃인데 물을 줘서 살아나고 있다♡♡♡♡♡♡♡ 이런 표현을 쓰는 사람을 본 적 있나요 너무 감동이다 정말 ㅜㅜ,0
인물봐라  춤노래되지 스타일좋지 저러니 이난리 ‥ 거기다 인성좀보소 미국명문대 졸업생이 공부못했다고 ‥ 춤노래를  더잘했을뿐,0
사람이 멋있다는게 이런거겠죠? 보는 사람을  선하게 만드는 그런 영향력을 가지고 있는 보기드문 아티스트네요~~,0
일에 있어서는 깐깐한 면이 더 멋있다.,0
"음악과 패션에 대한 열정, 사람에 대한 배려, 예의, 가족에 대한 사랑. 생업을 위해 꿈을 놓아야 했던 상황에도 품위를 잃지 않고 현재에 최선을 다하는 태도. 너무 멋지다.",0
슈가맨출연을 제의한 팬 에피가 감동이었어요. 그렇게 진정으로 자신의 가수의 성공만을 바란 팬을 만난것도 복이에요,0
당신은 시인입니다 :) 어록제조기!,0
여러분이 허락하신 인기....와...이런 표현은 정말 이 분이 얼마나 팬들을 소중히 여기고 감사하는 마음이 진짜인지 알게 해주는 대목이라 마음이 너무 찡하다.,0
자기관리가 엄청 철저하시고 자존감이나 멘탈도 강하시고.. 30년이 지나도 전혀 이질감이 없는 이유- 알면 알수록 대단하신 분ㅠㅠ 언제나 응원합니다~~,0
노래하는 철학자!,0
음악이 너무좋아 곡마다 가사를 살리고 코러스 효과음 까지 완벽해 지작곡들이 제일좋고 2집  v2앨범 너무좋아  창법도 곡마다 다르고 가사는 청의적이고 직관적인데 의미가 너무 깊어서  진짜 가슴을 친다  의외로 노래도 넘잘해 ㆍ대찬인생부를때는 트로트도 잘하더라 건강만하자 살만좀만 찌우자 너무 약해 쓰러질거같다,0
잘생겨서 좋아 하는거 아닌데  다들 오해가   많더라구요  그냥 좋음  그냥 응원합니다 이유없이  좋은사람 아티스트 양준일  흥해라,0
이분의 말이 심금을 울리는 건 자신을 돋보이려는 자의식과 가식이 느껴지지 않아서인 것 같다.,0
연예인 다큐가 아니라 인간다큐로 감동스런 시간이었다.. 책이 기다려지네,0
"팬은 아니지만 말 한마디 한마디 보통 일반적인 사람이 아난거 같다. 얼마나 그동안 많은 생각을 했는지, 스스로 다져지고 철학이 뚜렷한 성숙한 인격체인것이 느껴진다. 그건 꾸민다고 되는게 아니거든.",0
학창시절 수재였는데 저리도 겸손하게 자신은 공부를 못했다고 ㅠㅠㅠㅠㅠ,0
착하게 살아도 복받는다 가 맞네요,0
와 그가수에 그팬이네 저 팬이 찐이네 어쩜 저리말을하지? 자기가좋아하는 가수 다시는안봐도되고 인생이바꼈으면 좋겠다는~~ 찐팬심하나가 사람의인생을바꿨네요,0
TV보는 내내 행복했어요 화이팅 ~~♡,0
더러운연예계바닥에 저런 청초한꽃한송이가 있으니 신드롬이되는거다 대사한마디 팬들의  모습 이상황 자체가 힐링 드라마네,0
시든꽃에 물을준다라 ..이사람 참  말을 예쁘게 잘한다..이런 말투 옆에 있으면 포근할거 같음.. 요즘 남녀노소 모든분들에게도 좋은말씨가  전염이 좀 됐으면 좋겠다,0
이 기사가 제대로인듯 ‥기자답게 골고루 짜임새있게 잘써주셨네   다른기사보면 방송한소절보고초딩이쓴 수준,0
어디서 이런 연예인을 아니 이런 사람을 만날 수 있을까..여러모로 배울 것이 많고 보는 것 자체가 힐링되네요. 노래도 좋고 정말 미소년같은 미소와 춤선도 넘 이뻐요. 자주 자주 방송에서 보고 싶어요,0
자꾸 중년의 희망이라는데요 청년의 희망이시기도 합니다 =),0
50대 60대 일부 교양없는 아저씨들과 너무 비교된다사생활 지저분한 일부 연예인들하고도 급이 다르고양준일씨를 보면 깨끗해지는 느낌이 들 정도 ♡,0
나에게도 망할권리가 있다는 말 굉장히 충격적이고 너무 와닿았다 망할꺼라고 남의 인생에 함부로 말하는 사람들에게 또 망할지모른다는 두려움때매 앞으로 도전못하는 사람들에게 좋은 울림을 주는 멋진말..,0
별관심 없다가  우연히 방송 보고인성이 바르고 멋진 소신을 갖고 있는것 같아서팬됐어요   내려놓을때 완벽해 진다는 말 정말 멋져요 응원합니다~,0
늘 팬이 원할 때까지라고 하는 사람..내가 팬 됐고 내가 원하고 포에버 할거니 당신도 포에버..,0
모든게  진성성있어 너무 좋았다  앞으론 행복하게 같이  익어갑시다,0
회의할때 단발펌 예뿌심. 노메이컵이 더 멋지심.,0
말을 너무 예쁘게 하시니 더 빠져들게 하네요.언어의 연금술사네요. 언제 한번 토크쇼진행하셔도 될듯하네요. 아니면 라디오 DJ,0
사람이..미치도록 아름다울수 있구나..,0
망할권리ㅜㅜ당신은 특별하십니다 응원합니다,0
